"time","Litter","CWD","Organic","DOM","MIC","P","L","A","M","B","Detritivore","Predator","Scenario","Run","Run2","PARS","YSTABLE"
"45","73.5106517561437","328.977890547278","651.884311272043","3.31759351732816","0.123527413835272","92.3328452091858","4.61333246674128","260.395831033998","772.407834251661","6.99444259251603","0.148577034303404","0.104357623345273","Full","34424017","45189385",NA,NA
"46","72.7193134438537","329.305790663874","652.805486255003","3.3074399391056","0.123161725278718","92.5725854663267","4.57539629780023","260.492914202413","772.388716318125","6.96827137489441","0.148598877563878","0.104357429403978","Full","34424017","45189385",NA,NA
"47","71.9364170305909","329.632059090021","653.714624757417","3.30004245328856","0.122800488942767","92.8087938191473","4.53905232285848","260.592302729019","772.368360825845","6.94350768166516","0.148620777810576","0.104357243615566","Full","34424017","45189385",NA,NA
"48","71.1618756745149","329.956635075721","654.611699905896","3.29532069794712","0.122443793583178","93.0413918991343","4.50430550970684","260.693965202578","772.346837628152","6.92015549049168","0.148642732951208","0.104357065996296","Full","34424017","45189385",NA,NA
"49","70.3956022981827","330.2794574445","655.496682971086","3.29319996994464","0.122091724545005","93.2703007392028","4.47115853152379","260.797866786948","772.324218695613","6.89821772474099","0.148664740829608","0.104356896561642","Full","34424017","45189385",NA,NA
"50","69.637509728697","330.600464543102","656.369543272959","3.29361086827349","0.121744363961076","93.4954408613165","4.43961162660109","260.903969163641","772.300577975972","6.87769642459971","0.148686799224552","0.104356735326262","Full","34424017","45189385",NA,NA
"51","68.8875108138165","330.919594195895","657.230248096193","3.29648900051704","0.121401790918399","93.7167323465864","4.40966248463096","261.012230494462","772.275991263539","6.85859287670363","0.148708905848689","0.104356582303983","Full","34424017","45189385",NA,NA
"52","68.1455185465209","331.236783652229","658.07876259374","3.30177466968346","0.121064081638205","93.9340949072549","4.38130613058371","261.122605392564","772.250536044056","6.84090774018124","0.14873105834728","0.104356437507769","Full","34424017","45189385",NA,NA
"53","67.4114461515567","331.551969545187","658.915049712797","3.30941265831117","0.120731309602913","94.1474479318516","4.35453485447848","261.235044917854","772.224291366646","6.82464111653582","0.148753254297187","0.104356300949699","Full","34424017","45189385",NA,NA
"54","66.6852071709087","331.865087848271","659.739070117889","3.31935201076256","0.120403545684933","94.3567105263961","4.32933815765411","261.349496583239","772.197337703525","6.80979260759595","0.148775491205776","0.104356172640947","Full","34424017","45189385",NA,NA
"55","65.9667155441598","332.176073832118","660.550782115014","3.33154582529312","0.120080858270385","94.5618015489364","4.305702720745","261.465904372609","772.169756803372","6.79636135672081","0.148797766509777","0.104356052591748","Full","34424017","45189385",NA,NA
"56","65.2558856746492","332.484862025074","661.350141583961","3.34595108102344","0.119763313363529","94.7626396317182","4.28361239549095","261.584208773643","772.141631548995","6.7843460646907","0.148820077574192","0.10435594081138","Full","34424017","45189385",NA,NA
"57","64.5526324881772","332.79138617565","662.137101914955","3.36252847772486","0.119450974683737","94.9591431956646","4.26304822208704","261.704346822271","772.113045812835","6.77374498885115","0.148842421691193","0.104355837308134","Full","34424017","45189385",NA,NA
"58","63.8568714844204","333.095579217196","662.911613950259","3.38124228906088","0.119143903754644","95.1512304574451","4.24398846851439","261.826252158265","772.084084311212","6.76455592698496","0.148864796079021","0.104355742089288","Full","34424017","45189385",NA,NA
"59","63.1685187816942","333.397373234949","663.673625930975","3.40206022752287","0.11884215998646","95.3388194299161","4.22640868892092","261.94985509116","772.054832457501","6.75677618819114","0.14888719788087","0.10435565516108","Full","34424017","45189385",NA,NA
"60","62.4874911557605","333.69669943558","664.42308344921","3.42495331860985","0.118545800752873","95.5218279168333","4.2102818000811","262.075082675698","772.025376214388","6.75040255253627","0.148909624163779","0.104355576528683","Full","34424017","45189385",NA,NA
"61","61.8137060733207","333.993488119317","665.159929405758","3.44989578270462","0.118254881463598","95.7001735027647","4.19557817263092","262.201858795981","771.995801945317","6.7454312215782","0.148932071917509","0.104355506196174","Full","34424017","45189385",NA,NA
"62","61.1470817207785","334.287668654771","665.884103973475","3.47686492311082","0.117969455633681","95.87377353916","4.18226573434383","262.330104257566","771.966196265352","6.74185776158077","0.148954538053425","0.104355444166507","Full","34424017","45189385",NA,NA
"63","60.4875370288024","334.579169456532","666.595544566472","3.50584101898266","0.117689574950617","96.0425451275584","4.17031008251544","262.459736886737","771.93664589163","6.73967704111494","0.148977019403366","0.104355390441486","Full","34424017","45189385",NA,NA
"64","59.8349916931722","334.86791796566","667.294185815318","3.53680722209441","0.117415289340281","96.2064051009348","4.15967460235832","262.590671636218","771.90723749364","6.73888316464902","0.148999512718517","0.104355345021736","Full","34424017","45189385",NA,NA
"65","59.1893661923468","335.153840633141","667.979959548394","3.56974945657237","0.117146647032651","96.3652700042033","4.15032058839492","262.722820696638","771.878057543581","6.73946940356248","0.149022014668284","0.10435530790667","Full","34424017","45189385",NA,NA
"66","58.5505818021465","335.436862906417","668.652794779575","3.60465632087774","0.116883694628278","96.5190560749033","4.14220736588331","262.856093613063","771.849192167022","6.74142812588245","0.14904452183916","0.104355279094465","Full","34424017","45189385",NA,NA
"67","57.9185606079383","335.716909219065","669.312617702402","3.64151899117935","0.116626477166658","96.6676792250617","4.13529240978407","262.990397406362","771.8207269937","6.74475072568084","0.1490670307336","0.104355258582028","Full","34424017","45189385",NA,NA
"68","57.2932255144405","335.993902983843","669.95935169088","3.68033112769927","0.11637503819589","96.8110550255932","4.12953145623438","263.125636696113","771.792747011845","6.74942755461274","0.149089537768919","0.104355246364967","Full","34424017","45189385",NA,NA
"69","56.6745002540662","336.267766588843","670.592917307402","3.72108877696771","0.11612941984972","96.9490986932964","4.12487861179638","263.261713833562","771.765336415774","6.75544785156774","0.149112039276138","0.104355242437558","Full","34424017","45189385",NA,NA
"70","56.0623093930326","336.538421397311","671.213232316973","3.76379028192346","0.115889662923266","97.081725083104","4.12128644464224","263.39852902753","771.73857846597","6.76279967993254","0.149134531498926","0.104355246792717","Full","34424017","45189385",NA,NA
"71","55.456578336166","336.805787751075","671.820211709203","3.80843618949654","0.115655806956497","97.2088486854289","4.11870606749202","263.535980476622","771.712555346527","6.77146986569297","0.149157010592524","0.104355259421969","Full","34424017","45189385",NA,NA
"72","54.8572333149776","337.069784996127","672.413767778431","3.85502911718517","0.11542789034623","97.3303836357457","4.11708723676572","263.6739645403","771.687348044776","6.78144396187167","0.149179472624356","0.104355280315437","Full","34424017","45189385",NA,NA
"73","54.2642014711481","337.330331397722","672.99380990255","3.90357385203239","0.115205950343537","97.4462436929031","4.11637828070281","263.812375712209","771.663036078232","6.79270606320948","0.149201913564294","0.104355309461676","Full","34424017","45189385",NA,NA
"74","53.6774107183229","337.587344320765","673.560245035091","3.95407692333089","0.114990023334692","97.5563423170919","4.11652636806365","263.951107042137","771.639697584233","6.80523897907552","0.149224329298621","0.104355346847881","Full","34424017","45189385",NA,NA
"75","53.0967898471711","337.840740124124","674.112977422375","4.00654676454652","0.114780144818555","97.6605926545722","4.11747736569085","264.090050055488","771.617409022987","6.81902402107434","0.149246715617941","0.104355392459669","Full","34424017","45189385",NA,NA
"76","52.5222684826925","338.090434234721","674.651908803385","4.06099352473614","0.114576349582573","97.7589075945011","4.11917588890291","264.229094983896","771.596245113049","6.83404103223079","0.149269068220872","0.10435544628113","Full","34424017","45189385",NA,NA
"77","51.9537771088868","338.336341144604","675.176938399087","4.117429032627","0.114378671806374","97.8511998097755","4.12156527179137","264.368130854561","771.576278659948","6.85026830489187","0.149291382710434","0.104355508294741","Full","34424017","45189385",NA,NA
"78","51.3912470573756","338.57837445432","675.687963023729","4.1758666764276","0.114187145219704","97.9373818245881","4.12458758882784","264.507045650919","771.557580447361","6.867682557347","0.149313654594322","0.104355578481357","Full","34424017","45189385",NA,NA
"79","50.8346105065036","338.816446907805","676.184877170212","4.23632131623136","0.11400180325509","98.0173660907888","4.12818361741195","264.645726451629","771.540219113787","6.88625890274405","0.149335879284082","0.104355656820172","Full","34424017","45189385",NA,NA
"80","50.2838004801435","339.050470431575","676.6675731041","4.29880919573809","0.11382267921206","98.091065078387","4.13229279880438","264.784059569379","771.524261032462","6.90597081903533","0.149358052094326","0.104355743288687","Full","34424017","45189385",NA,NA
"81","49.7387508462713","339.280356178308","677.135940966387","4.36334785434952","0.113649806432566","98.1583913810344","4.1368531966368","264.921930689438","771.509770194656","6.92679012021447","0.149380168242022","0.104355837862673","Full","34424017","45189385",NA,NA
"82","49.1993963153628","339.506014574855","677.58986888508","4.4299560403196","0.113483218487137","98.21925783743","4.14180145234149","265.059225007892","771.49680809631","6.94868692940014","0.149402222845826","0.10435594051614","Full","34424017","45189385",NA,NA
"83","48.6656724386456","339.727355374726","678.02924309572","4.49865362494758","0.113322949371383","98.2735776694581","4.14707274236692","265.19582736958","771.48543362807","6.97162965297988","0.149424210925501","0.104356051221294","Full","34424017","45189385",NA,NA
"84","48.1375156062408","339.944287715107","678.453948070885","4.56946151789444","0.113169033712095","98.3212646378559","4.1526007418295","265.331622405746","771.475702968715","6.99558495521694","0.149446127401388","0.10435616994851","Full","34424017","45189385",NA,NA
"85","47.6148630452158","340.156720178436","678.863866658747","4.64240158369826","0.113021506981876","98.3622332161852","4.15831759960604","265.466494671473","771.46766948197","7.0205177327754","0.14946796709397","0.104356296666291","Full","34424017","45189385",NA,NA
"86","47.0976528175668","340.364560858554","679.258880230694","4.71749655955061","0.112880405720857","98.3963987838394","4.16415393037071","265.600328782976","771.461383616647","7.04639108863","0.149489724723512","0.104356431341232","Full","34424017","45189385",NA,NA
"87","46.5858238181439","340.567717431468","679.638868838071","4.79476997438371","0.112745767763658","98.4236778387777","4.17003882943888","265.733009554869","771.456892810061","7.07316630488569","0.149511394909787","0.104356573937987","Full","34424017","45189385",NA,NA
"88","46.0793157725276","340.76609723072","680.003711378002","4.87424606930306","0.11261763246932","98.4439882306292","4.17589991654456","265.864422137546","771.454241394637","7.10080281411725","0.149532972171896","0.10435672441923","Full","34424017","45189385",NA,NA
"89","45.5780692348595","340.959607327365","680.353285768304","4.95594971938352","0.112496040951471","98.4572494147515","4.18166341482095","265.994452154816","771.453470507628","7.12925816895485","0.149554450928192","0.104356882745623","Full","34424017","45189385",NA,NA
"90","45.0820255856309","341.148154614568","680.687469131465","5.03990635682713","0.112381036305515","98.4633827277626","4.18725427124567","266.122985841982","771.454618003834","7.15848800978891","0.149575825496295","0.104357048875773","Full","34424017","45189385",NA,NA
"91","44.5911270294269","341.331645896793","681.00613798763","5.12614189545888","0.112272663829152","98.4623116849805","4.19259632461927","266.249910184522","771.457718371217","7.18844603065018","0.149597090093232","0.104357222766205","Full","34424017","45189385",NA,NA
"92","44.1053165926233","341.509987983586","681.30916845656","5.21468265651126","0.112170971232029","98.4539623001125","4.19761252673875","266.375113057599","771.462802649339","7.21908394353827","0.149618238835674","0.104357404371317","Full","34424017","45189385",NA,NA
"93","43.6245381210329","341.683087787924","681.596436468512","5.30555529561993","0.112076008829894","98.4382634274139","4.20222522177322","266.49848336657","771.469898350513","7.25035144172415","0.149639265740303","0.104357593643351","Full","34424017","45189385",NA,NA
"94","43.1487362774952","341.850852429128","681.867817983981","5.39878673092074","0.111987829718133","98.4151471264022","4.20635648792084","266.619911188716","771.47902938363","7.28219616283731","0.1496601647243","0.104357790532354","Full","34424017","45189385",NA,NA
"95","42.6778565394053","342.01318934032","682.123189222254","5.49440407210256","0.111906489919213","98.3845490490432","4.20992854420043","266.739287916387","771.490215980618","7.31456365286198","0.149680929605962","0.104357994986144","Full","34424017","45189385",NA,NA
"96","42.2118451961765","342.17000638041","682.362426898742","5.59243455023108","0.11183204849821","98.346408849132","4.21286422369699","266.856506401762","771.503474625586","7.34739733250257","0.149701554105453","0.104358206950273","Full","34424017","45189385",NA,NA
"97","41.7506493466331","342.321211950636","682.585408471049","5.69290544811575","0.111764567640367","98.3006706133629","4.21508751273524","266.971461103395","771.518817986702","7.38063846772635","0.149722031845696","0.104358426367995","Full","34424017","45189385",NA,NA
"98","41.2942168963284","342.466715115638","682.792012393797","5.79584403094607","0.111704112684446","98.2472833133156","4.21652415331771","267.084048234719","771.536254850981","7.41422614663896","0.149742356353405","0.104358653180228","Full","34424017","45189385",NA,NA
"99","40.8424965547883","342.606425729112","682.982118382192","5.90127747687445","0.111650752105676","98.1862012772834","4.21710230376845","267.194165914655","771.555790062233","7.44809726517885","0.149762521060272","0.104358887325523","Full","34424017","45189385",NA,NA
"100","40.3954378326788","342.740254564073","683.155607684407","6.00923280717232","0.111604557442144","98.1173846805254","4.21675324993065","267.301714320426","771.577424462492","7.48218652441163","0.149782519304305","0.104359128740031","Full","34424017","45189385",NA,NA
"1","117.372387870044","313.8545747089","599.690182708126","10.93735877359","0.141307624981562","79.0996523233671","4.74089569794492","258.614731220526","771.54047884653","9.22204318167998","0.147696165182283","0","NoPred","34424017","45189385",NA,NA
"2","116.198303281695","314.193619465503","601.124674611574","10.3439912974903","0.140972601498352","79.452903944071","5.19722169795068","258.592428705557","771.602060224537","9.08968713698073","0.147973103672424","0","NoPred","34424017","45189385",NA,NA
"3","115.027250383053","314.533782915347","602.549863662494","9.79878944606283","0.14062664702825","79.8038862361853","5.55280839292031","258.574043322593","771.659502677982","8.98124410884979","0.148250472452367","0","NoPred","34424017","45189385",NA,NA
"4","113.860567342788","314.875001091332","603.965647547819","9.29731417366803","0.140270540508111","80.1524515265057","5.82670429021819","258.559438552716","771.713675535433","8.89061619080846","0.148528268648668","0","NoPred","34424017","45189385",NA,NA
"5","112.696577325149","315.217209725825","605.371910437456","8.83557614719739","0.139905046498983","80.4985093753453","6.03409824216422","258.548485768456","771.765205784335","8.81317847980715","0.148806488675003","0","NoPred","34424017","45189385",NA,NA
"6","111.53785767257","315.560344286442","606.768551669726","8.40998848849438","0.139530911884894","80.842010973289","6.18724185732467","258.541064132132","771.814540625505","8.74540157575631","0.149085129676513","0","NoPred","34424017","45189385",NA,NA
"7","110.383318928042","315.904340004411","608.155469512194","8.01732395849756","0.139148863201311","81.182937645213","6.29609928379736","258.537060478641","771.861992367398","8.684587209751","0.149364188712723","0","NoPred","34424017","45189385",NA,NA
"8","109.234510595354","316.249131905094","609.532580196112","7.65467724191269","0.138759604448276","81.5212921362276","6.36882575670335","258.536369188716","771.907771856663","8.62867516687317","0.149643663723062","0","NoPred","34424017","45189385",NA,NA
"9","108.090716621668","316.594654839819","610.899769868967","7.31943053231615","0.138363815388741","81.857092069399","6.41212132491327","258.538892054681","771.952013309836","8.57610201214511","0.149923551083665","0","NoPred","34424017","45189385",NA,NA
"10","106.953975408732","316.940843519967","612.25696805396","7.00922471911047","0.13796215025841","82.1903648456797","6.4315079959937","258.54453813206","771.994793654424","8.52569186563779","0.150203849329454","0","NoPred","34424017","45189385",NA,NA
"11","105.823535334813","317.287632552076","613.604091999693","6.72193163302303","0.137555236883976","82.5211437962104","6.43154270208248","258.553223579587","772.036147174566","8.47657378610982","0.15048455634046","0","NoPred","34424017","45189385",NA,NA
"12","104.701223639544","317.634956474522","614.941073919608","6.45563070854102","0.137143676142166","82.8494651913457","6.4159886214491","258.56487148316","772.076077007986","8.42811649565997","0.150765670719349","0","NoPred","34424017","45189385",NA,NA
"13","103.584672437087","317.982749794414","616.267829887391","6.20858747567296","0.136728041723473","83.1753659752222","6.38795103026859","258.579411667937","772.114563963637","8.37987765011853","0.151047190203206","0","NoPred","34424017","45189385",NA,NA
"14","102.475703435303","318.33094697066","617.584281819001","5.97923361775555","0.136308880563212","83.4988820000916","6.34999361289595","258.596780443577","772.151573612057","8.3315618733188","0.151329112785268","0","NoPred","34424017","45189385",NA,NA
"15","101.374794536751","318.679482788623","618.890366360085","5.76615733144934","0.135886710556728","83.8200465270438","6.30422037968334","258.616920676038","772.187061902997","8.28298887001231","0.151611437143407","0","NoPred","34424017","45189385",NA,NA
"16","100.281528276657","319.028291613801","620.186013313557","5.56807011674996","0.135462027272105","84.1388896912174","6.25237864483452","258.639780796","772.220978798652","8.23406480914888","0.151894161573982","0","NoPred","34424017","45189385",NA,NA
"17","99.1962586360063","319.377308325539","621.471158892577","5.38381462691332","0.135035297188413","84.4554372398942","6.19588936290886","258.665315417005","772.253272069549","8.18476453917696","0.152177284631254","0","NoPred","34424017","45189385",NA,NA
"18","98.1190905813625","319.726467852593","622.745736404592","5.2123406544276","0.134606962563959","84.7697102726941","6.13591905507796","258.693484579158","772.283889472864","8.13511248437794","0.152460804665866","0","NoPred","34424017","45189385",NA,NA
"19","97.0506387745145","320.075705318582","624.009686396237","5.05269643269605","0.134177441494594","85.0817248444773","6.0734214756979","258.724253524344","772.312780657159","8.08516917032135","0.152744720331526","0","NoPred","34424017","45189385",NA,NA
"20","95.9911837227634","320.424956076202","625.262957859631","4.90401926085599","0.133747128757397","85.3914917276019","6.00917368048603","258.757592396945","772.339898499553","8.03502059833325","0.153029030649892","0","NoPred","34424017","45189385",NA,NA
"21","94.9403463621315","320.77415573826","626.505494279318","4.76552644715005","0.133316396793899","85.6990162867166","5.94380708751521","258.793475910243","772.365200074604","7.98476963065001","0.153313734297812","0","NoPred","34424017","45189385",NA,NA
"22","93.8982340303858","321.123240205677","627.737240439483","4.63650757892973","0.132885596720732","86.0042984358024","5.87783331042375","258.831882999931","772.388647319833","7.93452925913102","0.153598829946631","0","NoPred","34424017","45189385",NA,NA
"23","92.8649367904116","321.472145691962","628.958142896534","4.51631745162583","0.13245505936689","86.3073326632104","5.81166572646024","258.872796464548","772.410207468531","7.88441738292886","0.15388431628447","0","NoPred","34424017","45189385",NA,NA
"24","91.8405288056674","321.820808743719","630.168149817994","4.4043696945796","0.132025096319295","86.6081081093897","5.74563744217566","258.916202594949","772.429853303944","7.83455281618814","0.154170192005741","0","NoPred","34424017","45189385",NA,NA
"25","90.8250696072564","322.16916625682","631.367210861164","4.3001310301289","0.131596000966426","86.9066086868469","5.6800162320607","258.962090794989","772.447563278244","7.78505229334072","0.154456455803235","0","NoPred","34424017","45189385",NA,NA
"26","89.8186052890733","322.517155487923","632.555277055528","4.20311610008426","0.131168049530433","87.2028132335139","5.61501693099525","259.010453195743","772.46332153073","7.7360282798268","0.15474310636078","0","NoPred","34424017","45189385",NA,NA
"27","88.8211696324391","322.864714061103","633.732300687616","4.11288280160665","0.130741502079933","87.4966956923961","5.55081168586352","259.06128426573","772.477117832436","7.68758742943263","0.155030142346448","0","NoPred","34424017","45189385",NA,NA
"28","87.832785161871","323.21177996944","634.898235187269","4.02902808118915","0.130316603517098","87.7882253116417","5.48753840804519","259.114580419621","772.48894747832","7.63982955719508","0.15531756240627","0","NoPred","34424017","45189385",NA,NA
"29","86.8534913770437","323.558291571476","636.053035021477","3.95118414103617","0.129893584533997","88.0773668601953","5.42530771558807","259.170339627912","772.498811143364","7.59284701994579","0.155605365158835","0","NoPred","34424017","45189385",NA,NA
"30","85.8833149580291","323.904187582559","637.19665609541","3.8790150288617","0.129472662533501","88.3640808547791","5.364208605737","259.228561030195","772.506714715146","7.54672441588753","0.15589354921611","0","NoPred","34424017","45189385",NA,NA
"31","84.9222047218443","324.249407061076","638.329055330907","3.81221354189263","0.129054042513985","88.648323795394","5.30431307372273","259.289244553348","772.512669111685","7.50153853094709","0.156182113162835","0","NoPred","34424017","45189385",NA,NA
"32","83.9702187031439","324.593889389953","639.450189776278","3.75049844159718","0.128637917909655","88.930048404695","5.24567982246761","259.352390540589","772.516690093344","7.45735847068411","0.156471055514706","0","NoPred","34424017","45189385",NA,NA
"33","83.0272575413891","324.937574253255","640.560017642472","3.6936119672645","0.128224471390189","89.209203869798","5.18835725100806","259.417999387069","772.518798070449","7.41424593224399","0.15676037476868","0","NoPred","34424017","45189385",NA,NA
"34","82.0932118096643","325.280401610505","641.658495050925","3.64131767204134","0.127813875543646","89.4857360596959","5.13238578009263","259.486071183151","772.519017948421","7.37225552005949","0.157050069241175","0","NoPred","34424017","45189385",NA,NA
"35","81.1681779560356","325.62231166002","642.745581109508","3.59339812484132","0.127406293769715","89.7595878244759","5.07779982217244","259.556605388105","772.517378858291","7.33143531328342","0.157340137330648","0","NoPred","34424017","45189385",NA,NA
"36","80.2520601108273","325.963244804571","643.821233661636","3.5496531252257","0.127001880895069","90.0306992161731","5.02462910597325","259.629600513364","772.513913992553","7.29182732370575","0.157630577300925","0","NoPred","34424017","45189385",NA,NA
"37","79.344972758673","326.303141620224","644.885412424491","3.50989882112345","0.126600783449415","90.299007602273","4.9728996685908","259.70505375844","772.508660606348","7.25346773248418","0.157921387446577","0","NoPred","34424017","45189385",NA,NA
"38","78.4466846774429","326.641942798785","645.93807651703","3.47396473365072","0.12620314099608","90.5644481341139","4.92263489749338","259.782960853886","772.501659470373","7.21638794541827","0.158212565971019","0","NoPred","34424017","45189385",NA,NA
"39","77.5571694070281","326.979589117642","646.97918371825","3.44169397249431","0.125809085880482","90.8269537101061","4.87385573683083","259.863315645601","772.49295509904","7.18061455495146","0.158504110948686","0","NoPred","34424017","45189385",NA,NA
"40","76.6763768545331","327.316021386383","648.008691857319","3.41294070623592","0.125418744466454","91.0864554060078","4.82658137825172","259.946110044959","772.482595210915","7.1461702963078","0.158796020406089","0","NoPred","34424017","45189385",NA,NA
"41","75.8042560606618","327.651180401478","649.026558390933","3.38757039360858","0.125032236904739","91.342882463957","4.78082921442525","260.031333580192","772.470630937784","7.1130740855238","0.159088292295688","0","NoPred","34424017","45189385",NA,NA
"42","74.9407524896445","327.985006893759","650.032740269339","3.36545888627418","0.124649677530073","91.5961624698484","4.73661497646026","260.118973146965","772.457116698043","7.0813414495577","0.159380924494307","0","NoPred","34424017","45189385",NA,NA
"43","74.0858067844267","328.317441476577","651.02719383063","3.34649029744617","0.124271175960028","91.8462217342935","4.69395304948226","260.209013065085","772.442109671079","7.05098535310917","0.159673914807268","0","NoPred","34424017","45189385",NA,NA
"44","73.2393587645029","328.648424594964","652.009874646753","3.33055700610263","0.123896837051229","92.0929853420206","4.65285616704817","260.30143478692","772.425669855306","7.02201635570241","0.159967260961506","0","NoPred","34424017","45189385",NA,NA
"45","72.4013465322137","328.977896473585","652.980737418261","3.31755907691819","0.123526761183619","92.3363772905249","4.61333526440018","260.396216734278","772.407859944145","6.99444294312949","0.160260960603814","0","NoPred","34424017","45189385",NA,NA
"46","71.5717068883189","329.305797064541","653.939735855779","3.30740358075938","0.123161044608276","92.5763206388154","4.57539945912704","260.493334181323","772.388745164147","6.96827183572829","0.160555011299024","0","NoPred","34424017","45189385",NA,NA
"47","70.7503755321389","329.632065995403","654.886822567503","3.30000409605786","0.122799779707641","92.8127376313553","4.53905586988316","260.592759143336","772.368393136104","6.94350826547064","0.16084941052813","0","NoPred","34424017","45189385",NA,NA
"48","69.9372872427201","329.956642517803","655.821948949294","3.2952802578134","0.122443055236145","93.0455498095518","4.5043094648986","260.69446028417","772.346873736594","6.92015621082156","0.161144155686384","0","NoPred","34424017","45189385",NA,NA
"49","69.1323760420211","330.279465456925","656.745065078043","3.29315735934084","0.12209095653734","93.2746781104688","4.4711629175715","260.798402841956","772.324258960404","6.8982185961654","0.161439244081436","0","NoPred","34424017","45189385",NA,NA
"50","68.3355753431094","330.600473161521","657.656119607609","3.29356599772955","0.121743565741192","93.5000429542089","4.43961646711484","260.904548571752","772.300622781382","6.87769746191154","0.161734672931466","0","NoPred","34424017","45189385",NA,NA
"51","67.5468180766534","330.919603457561","658.555059673467","3.29644177523975","0.121400961933328","93.7215643154949","4.40966780292755","261.012855707309","772.276041019679","6.85859409641207","0.162030439363422","0","NoPred","34424017","45189385",NA,NA
"52","66.7660368229281","331.236793596422","659.441830787249","3.30172499166169","0.121063221331966","93.9391617946594","4.38131195043981","261.1232789326","772.250591188978","6.84090915955719","0.162326540411001","0","NoPred","34424017","45189385",NA,NA
"53","65.993163907143","331.55198021329","660.316376753415","3.30936042617145","0.120730417416157","94.152754663582","4.35454119995786","261.235769376783","772.224352367441","6.82464275367585","0.162622973012957","0","NoPred","34424017","45189385",NA,NA
"54","65.2281314935781","331.865099283798","661.178639582972","3.31929711898659","0.120402621054926","94.3622619072876","4.32934505321345","261.350274620187","772.197405057206","6.80979448163617","0.162919734011268","0","NoPred","34424017","45189385",NA,NA
"55","64.4708716744253","332.17608608082","662.028559408355","3.33148816421499","0.12007990063057","94.5676022586172","4.30571019112968","261.466738712166","772.169831038026","6.79636348783657","0.163216820149231","0","NoPred","34424017","45189385",NA,NA
"56","63.7213165442663","332.484875135047","662.866074406796","3.34589053669142","0.119762322143152","94.7686942206874","4.28362046568399","261.585102203703","772.141713224869","6.78434847412877","0.163514228069613","0","NoPred","34424017","45189385",NA,NA
"57","62.9793982670278","332.791400197438","663.691120728137","3.36246493171758","0.119449949307506","94.965456081639","4.26305691734268","261.705302191695","772.113135523394","6.77374769894902","0.163811954312775","0","NoPred","34424017","45189385",NA,NA
"58","62.245049135548","333.0955942039","664.503632427742","3.38117561832015","0.11914284364237","95.1578059219657","4.24399781432268","261.827272374366","772.08418268417","6.76455896120442","0.164109995314777","0","NoPred","34424017","45189385",NA,NA
"59","61.5182016243835","333.397389242341","665.303541404762","3.40199030417448","0.118841064552708","95.3456616152104","4.22641871099827","261.950943117017","772.054940155826","6.75677957114522","0.164408347405472","0","NoPred","34424017","45189385",NA,NA
"60","60.7987884365517","333.69671652222","666.090777345918","3.42488000978113","0.118544669406619","95.5289408229268","4.21029252435713","262.076241527309","772.025493937258","6.75040631001579","0.164707006806574","0","NoPred","34424017","45189385",NA,NA
"61","60.0867425448468","333.993506346677","666.865267674949","3.44981895033757","0.118253713607879","95.7075609848348","4.19558962523099","262.203091539262","771.995930429054","6.74543538057874","0.165005969629714","0","NoPred","34424017","45189385",NA,NA
"62","59.3819972283066","334.287688087356","667.626937507907","3.47678442376977","0.117968250665258","95.8814393051266","4.18227794157329","262.331414005206","771.966336284293","6.74186235032769","0.16530523187448","0","NoPred","34424017","45189385",NA,NA
"63","58.684486104362","334.579190162016","668.375709614423","3.50575670365692","0.117688332259635","96.0504927359035","4.17032307084179","262.461126794914","771.936798258964","6.73968208908745","0.165604789426433","0","NoPred","34424017","45189385",NA,NA
"64","57.994143157147","334.867940015017","669.111504385134","3.53671893599563","0.117414008309934","96.2146379587444","4.15968839839172","262.592144901189","771.907403062186","6.73888870260279","0.165904638055114","0","NoPred","34424017","45189385",NA,NA
"65","57.3109027624044","335.153864100788","669.83423980542","3.56965703892657","0.117145327038856","96.373791365423","4.15033521886675","262.72438055121","771.878237206505","6.73947546355046","0.166204773412036","0","NoPred","34424017","45189385",NA,NA
"66","56.6346997093792","335.436887870358","670.543831435607","3.60455960471193","0.116882335039344","96.527869038801","4.14222285762206","262.857743322957","771.849386858502","6.74143474127379","0.166505191028664","0","NoPred","34424017","45189385",NA,NA
"67","55.9654692200891","335.716935761043","671.240192397814","3.64141780320007","0.116625077342893","96.6767867349042","4.1353087895749","262.992140266349","771.820937689668","6.74475793124838","0.166805886314379","0","NoPred","34424017","45189385",NA,NA
"68","55.3031469660553","335.993931189478","671.923233369681","3.68022528765722","0.116373597489599","96.8204598674383","4.12954875125776","263.127476026747","771.792974729878","6.74943538624911","0.167106854554469","0","NoPred","34424017","45189385",NA,NA
"69","54.6476690835608","336.267796547813","672.592862585027","3.72097809800493","0.116127937604442","96.9588034951107","4.12489684893649","263.263652976505","771.765582216435","6.75545634671195","0.167408090908027","0","NoPred","34424017","45189385",NA,NA
"70","53.9989721863067","336.538453203507","673.248985841482","3.76367457011582","0.115888138473643","97.0917323139443","4.12130565068294","263.400571341893","771.738843452838","6.76280887742031","0.167709590405975","0","NoPred","34424017","45189385",NA,NA
"71","53.3569933766723","336.805821502773","673.891506515848","3.80831524349074","0.115654239628055","97.2191606547995","4.11872626926562","263.538129335079","771.712840666355","6.77147980566696","0.168011347949052","0","NoPred","34424017","45189385",NA,NA
